Frame_Number,Time_Sec,Processing_Time_ms,FPS,Object_ID,Bbox_X,Bbox_Y,A_real,Distance_Est,v_x,v_z,omega_z,current_pitch_rad,Pipeline_Latency_ms
262,28.341,93.4,9.9,1,607,591,166801.1,1.0058,0.5157,0.2152,-0.0547,0.037075,94.4
263,28.441,79.8,10.0,1,621,594,164816.14,1.0119,0.5214,0.204,0,0.037075,82.2
264,28.528,78.0,11.4,1,653,593,164518.69,1.0128,0.5223,0.1971,0.0499,0.037075,78.9
265,28.613,76.1,11.8,1,685,591,166930.33,1.0054,0.5153,0.1917,0.1005,0.037061,77.0
266,28.696,72.0,12.1,1,708,598,169349.81,0.9982,0.5083,0.2179,0.1287,0.037061,74.2
267,28.776,78.6,12.4,1,730,605,170898.86,0.9937,0.5038,0.2319,0.1607,0.037061,79.4
268,28.861,76.6,11.8,1,762,606,172203.06,0.9899,0.5,0.2259,0.2207,0.037545,77.5
269,28.944,71.0,12.0,1,784,607,172282.1,0.9897,0.4997,0.2283,0.2467,0.037545,73.3
270,29.023,73.2,12.7,1,805,601,173292.25,0.9868,0.4968,0.2067,0.2784,0.037545,74.0
271,29.103,75.5,12.5,1,824,599,174908.64,0.9822,0.4921,0.2079,0.3055,0.037491,76.4
272,29.185,73.9,12.2,1,841,595,176863.3,0.9768,0.4864,0.197,0.3303,0.037491,76.3
273,29.267,74.4,12.2,1,850,591,176904.7,0.9767,0.4863,0.1886,0.3368,0.037491,75.3
274,29.349,77.7,12.3,1,858,590,177079.16,0.9762,0.4858,0.1898,0.348,0.037896,78.6
275,29.433,75.8,11.9,1,866,590,176207.31,0.9786,0.4883,0.1913,0.3606,0.037896,78.4
276,29.518,73.9,11.9,1,866,584,175118.8,0.9816,0.4915,0.1721,0.3531,0.037248,74.8
277,29.598,77.2,12.4,1,864,578,174588.16,0.9831,0.493,0.1595,0.3481,0.037248,78.3
278,29.682,75.9,11.9,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
279,29.764,77.1,12.2,1,882,571,178006.05,0.9737,0.4831,0.1483,0.3865,0.036984,79.6
280,29.849,77.6,11.7,1,885,567,179596.38,0.9693,0.4785,0.1393,0.3856,0.036984,78.7
281,29.934,75.8,11.8,1,885,566,182006.27,0.9629,0.4715,0.1409,0.3828,0.036984,78.2
282,30.018,78.1,11.9,1,887,563,182598.84,0.9613,0.4698,0.1328,0.3878,0.036651,79.1
283,30.103,78.1,11.8,1,888,562,182682.5,0.9611,0.4695,0.1329,0.3884,0.036651,79.2
284,30.188,79.7,11.8,1,887,563,182993.94,0.9603,0.4686,0.1374,0.385,0.036651,81.9
285,30.275,78.7,11.4,1,883,563,181485.33,0.9643,0.473,0.1363,0.376,0.036632,79.7
286,30.361,82.7,11.7,1,865,559,177977.05,0.9737,0.4832,0.1234,0.3361,0.036632,85.1
287,30.452,78.5,11.0,1,826,548,173531.78,0.9861,0.4961,0.0915,0.2548,0.036632,79.3
288,30.537,81.6,11.7,1,804,539,173094.9,0.9874,0.4974,0.0759,0.2368,0.036493,82.6
289,30.625,83.6,11.3,1,774,523,171642.6,0.9915,0.5016,0.0349,0.1838,0.036493,86.0
290,30.717,81.4,10.9,1,746,507,173074.72,0.9874,0.4974,0,0.1408,0.036396,82.4
291,30.805,87.0,11.4,1,694,486,170938.8,0.9936,0.5036,-0.0473,0.041,0.036396,88.1
292,30.899,78.8,10.7,1,663,482,171914.45,0.9908,0.5008,-0.037,0,0.036396,81.2
293,30.985,75.9,11.5,1,633,472,171509.67,0.9919,0.502,-0.0657,-0.0393,0.036425,76.9
294,31.068,76.9,12.1,1,621,470,170781.95,0.994,0.5041,-0.0598,-0.0409,0.036425,78.1
295,31.152,75.4,11.9,1,609,464,169205.92,0.9987,0.5087,-0.0773,-0.0597,0.036425,77.6
296,31.235,80.5,12.0,1,596,456,169645.08,0.9974,0.5074,-0.0963,-0.0804,0.036593,81.5
297,31.323,77.5,11.5,1,586,448,168077.45,1.002,0.512,-0.1131,-0.0936,0.036593,79.1
298,31.407,76.3,11.8,1,573,441,169046.14,0.9991,0.5091,-0.1266,-0.1168,0.036593,78.1
299,31.491,77.4,11.9,1,564,436,170493.08,0.9949,0.5049,-0.1347,-0.1271,0.036735,78.3
300,31.575,80.4,11.9,1,557,432,170130.67,0.9959,0.506,-0.1415,-0.1359,0.036735,82.7
301,31.664,76.7,11.3,1,551,433,170681.23,0.9943,0.5044,-0.1334,-0.1447,0.036735,77.6
302,31.747,77.0,12.0,1,545,432,172083.67,0.9903,0.5003,-0.1378,-0.154,0.03662,77.9
303,31.831,74.8,12.0,1,544,433,172104.94,0.9902,0.5003,-0.1333,-0.1509,0.03662,77.3
304,31.914,77.8,12.0,1,541,431,171768.05,0.9912,0.5012,-0.1412,-0.1575,0.036631,78.7
305,31.998,77.3,11.8,1,538,429,172602.2,0.9888,0.4988,-0.1454,-0.1622,0.036631,78.4
306,32.082,76.1,11.9,1,534,427,173425.98,0.9864,0.4964,-0.1495,-0.1693,0.036631,78.4
307,32.167,76.4,11.9,1,532,425,173640.1,0.9858,0.4958,-0.1542,-0.1706,0.036929,77.3
308,32.25,79.8,12.0,1,529,421,174020.81,0.9847,0.4947,-0.1647,-0.1761,0.036929,80.9
309,32.337,77.4,11.5,1,527,417,174167.38,0.9843,0.4943,-0.1731,-0.1784,0.036929,79.7
310,32.422,77.9,11.7,1,524,413,174801.48,0.9825,0.4924,-0.1817,-0.184,0.037088,79.0
311,32.507,79.3,11.8,1,520,408,176131.56,0.9788,0.4886,-0.1931,-0.1911,0.037088,80.4
312,32.593,78.0,11.6,1,517,407,177772.17,0.9743,0.4838,-0.1904,-0.1949,0.037088,80.3
313,32.679,79.8,11.6,1,510,401,179726.64,0.969,0.4781,-0.2093,-0.2094,0.037342,80.8
314,32.766,78.4,11.5,1,503,396,181194.61,0.965,0.4739,-0.2184,-0.2204,0.037342,80.8
315,32.852,81.5,11.5,1,493,395,183219.11,0.9597,0.468,-0.2156,-0.2386,0.037342,82.3
316,32.94,79.2,11.4,1,485,394,185275.5,0.9544,0.462,-0.2182,-0.2494,0.037627,80.2
317,33.026,80.5,11.6,1,471,391,188500.72,0.9462,0.4526,-0.2266,-0.2764,0.037627,82.9
318,33.115,81.9,11.3,1,464,391,192286.48,0.9368,0.4417,-0.2231,-0.2812,0.037638,82.9
319,33.204,80.2,11.3,1,461,388,194653.42,0.9311,0.4348,-0.2329,-0.2824,0.037638,81.3
320,33.291,81.7,11.5,1,460,384,196375.36,0.927,0.4298,-0.2423,-0.2821,0.037638,84.1
321,33.381,80.6,11.1,1,460,381,197216.62,0.925,0.4273,-0.247,-0.2812,0.037366,81.6
322,33.468,81.8,11.4,1,459,376,201446.03,0.9153,0.4151,-0.2599,-0.2837,0.037366,83.0
323,33.557,81.4,11.3,1,458,370,205858.7,0.9054,0.4022,-0.2735,-0.2852,0.037366,83.7
324,33.646,81.3,11.2,1,455,369,211171.31,0.8939,0.3868,-0.2702,-0.2917,0.037583,82.2
325,33.734,80.4,11.4,1,457,369,215039.25,0.8859,0.3756,-0.2689,-0.2842,0.037583,82.7
326,33.823,95.5,11.3,1,474,377,219113.44,0.8776,0.3638,-0.244,-0.2464,0.037567,96.4
327,33.925,86.6,9.8,1,518,405,218416.5,0.879,0.3658,-0.1626,-0.1538,0.037567,87.7
328,34.018,76.4,10.7,1,564,430,219070.44,0.8777,0.3639,-0.1108,-0.0761,0.037567,78.6
329,34.102,79.8,11.9,1,623,447,218623.16,0.8786,0.3652,-0.0861,0,0.037732,80.8
330,34.189,81.2,11.6,1,664,460,218941.7,0.8779,0.3643,-0.064,0.0739,0.037732,82.3
331,34.277,84.8,11.3,1,689,469,219357.33,0.8771,0.3631,-0.0506,0.0975,0.037732,87.0
332,34.37,81.8,10.8,1,722,490,221610.62,0.8726,0.3565,0,0.1573,0.037852,82.8
333,34.459,85.9,11.3,1,741,502,219363.28,0.8771,0.363,0,0.1736,0.037852,88.5
334,34.553,82.0,10.6,1,760,525,220616.97,0.8746,0.3594,0.0833,0.2042,0.037581,82.9
335,34.642,85.3,11.3,1,775,552,220067.56,0.8757,0.361,0.1429,0.2237,0.037581,86.4
336,34.734,100.7,10.9,1,787,586,221630.52,0.8726,0.3565,0.2158,0.2383,0.037581,102.9
337,34.842,99.2,9.2,1,795,613,218316.19,0.8792,0.3661,0.2662,0.2481,0.037448,100.2
338,34.948,79.2,9.4,1,799,626,215948.56,0.884,0.3729,0.2822,0.252,0.037448,81.6
339,35.036,78.5,11.5,1,799,644,213740.22,0.8885,0.3794,0.3259,0.2484,0.037663,79.4
340,35.121,76.4,11.8,1,799,653,213065.53,0.8899,0.3813,0.334,0.2484,0.037663,77.5
341,35.204,74.6,12.0,1,797,665,212490.33,0.8912,0.383,0.3629,0.2434,0.037663,76.9
342,35.287,71.2,12.1,1,795,671,211913.02,0.8924,0.3847,0.3678,0.2402,0.037946,72.2
343,35.364,71.0,12.9,1,794,668,210939.95,0.8944,0.3875,0.3497,0.2396,0.037946,72.1
344,35.442,70.4,12.9,1,790,665,210412.7,0.8955,0.389,0.3435,0.2304,0.037946,72.8
345,35.521,72.2,12.7,1,784,658,207527.7,0.9017,0.3974,0.3237,0.2191,0.037906,73.2
346,35.6,73.9,12.7,1,784,658,207846.38,0.9011,0.3965,0.3329,0.225,0.037906,75.0
347,35.68,70.2,12.4,1,783,659,206572.28,0.9038,0.4002,0.3363,0.2224,0.037906,72.4
348,35.758,72.5,12.8,1,793,673,209052.95,0.8984,0.393,0.3823,0.2489,0.038094,73.4
349,35.837,73.0,12.6,1,799,693,213463.1,0.8891,0.3802,0.4317,0.2543,0.038094,74.2
350,35.917,71.9,12.5,1,796,698,214032.44,0.8879,0.3785,0.4226,0.2408,0.038094,74.1
351,35.997,66.6,12.5,1,793,698,213191.89,0.8897,0.381,0.4161,0.2359,0.038094,67.4
352,36.07,70.0,13.7,1,785,688,212430.48,0.8913,0.3832,0.3819,0.2184,0.037922,71.0
353,36.147,69.5,13.0,1,783,684,212113.66,0.8919,0.3841,0.3817,0.2214,0.037922,71.9
354,36.225,68.5,12.9,1,783,683,212578.69,0.891,0.3827,0.3836,0.2234,0.037922,69.3
355,36.3,69.5,13.3,1,784,683,212038.11,0.8921,0.3843,0.3844,0.226,0.038249,70.4
356,36.376,69.7,13.1,1,782,680,210985.9,0.8943,0.3874,0.3744,0.2199,0.038249,72.2
357,36.454,69.5,12.9,1,779,672,209717.95,0.897,0.391,0.3507,0.2141,0.038249,70.3
358,36.53,78.5,13.2,1,760,633,206079.17,0.9049,0.4016,0.233,0.1701,0.038122,79.5
359,36.615,98.6,11.7,1,751,590,201943.45,0.9141,0.4136,0.1492,0.1669,0.038122,100.9
360,36.722,105.5,9.4,1,734,553,202496.55,0.9129,0.412,0.0791,0.135,0.038424,106.5
361,36.834,82.2,8.9,1,734,539,202073.64,0.9138,0.4132,0.0683,0.1469,0.038424,84.6
362,36.924,89.0,11.1,1,735,519,200834.77,0.9166,0.4168,0,0.1493,0.038424,89.8
363,37.02,83.8,10.5,1,737,496,198896.33,0.9211,0.4225,-0.0319,0.1533,0.038598,84.7
364,37.11,88.1,11.0,1,737,475,195483.3,0.9291,0.4324,-0.0717,0.1516,0.038598,90.6
365,37.207,93.6,10.4,1,736,462,194210.52,0.9321,0.4361,-0.09,0.1492,0.038836,94.6
366,37.307,84.1,9.9,1,728,453,193866.84,0.933,0.4371,-0.1054,0.1306,0.038836,85.2
367,37.398,83.3,11.0,1,719,445,193253.4,0.9345,0.4388,-0.1209,0.1157,0.038836,85.6
368,37.49,79.2,10.9,1,714,438,192540.6,0.9362,0.4409,-0.1355,0.1111,0.039236,80.1
369,37.576,80.1,11.6,1,709,429,191471.31,0.9388,0.444,-0.1561,0.1034,0.039236,82.5
370,37.664,81.8,11.3,1,691,411,189198.02,0.9444,0.4506,-0.2042,0.0638,0.039236,82.6
371,37.752,85.6,11.3,1,676,395,191045.69,0.9398,0.4453,-0.2345,0.0436,0.039329,86.6
372,37.844,80.0,10.8,1,670,387,191245.12,0.9393,0.4447,-0.2426,0.0416,0.039329,82.3
373,37.932,79.3,11.4,1,670,384,192040.22,0.9374,0.4424,-0.2436,0.0469,0.039705,80.3
374,38.019,80.0,11.6,1,665,378,192279.33,0.9368,0.4417,-0.2594,0.0346,0.039705,81.1
375,38.105,80.4,11.5,1,660,369,192183.86,0.9371,0.442,-0.2816,0,0.039705,82.7
376,38.194,79.6,11.3,1,653,359,192441.77,0.9364,0.4412,-0.3042,0,0.039909,80.6
377,38.28,83.7,11.5,1,640,347,191065.7,0.9398,0.4452,-0.3306,0,0.039909,85.8
378,38.372,80.4,10.9,1,621,337,190685.7,0.9407,0.4463,-0.3498,-0.0467,0.039909,81.6
379,38.46,80.5,11.5,1,608,334,193985.75,0.9327,0.4367,-0.3484,-0.0617,0.040348,81.5
380,38.547,80.7,11.5,1,605,334,194512.52,0.9314,0.4352,-0.3445,-0.0573,0.040348,83.0
381,38.636,77.4,11.3,1,606,334,194517.94,0.9314,0.4352,-0.3447,-0.0522,0.040426,78.4
382,38.72,86.7,11.9,1,618,345,192788.92,0.9356,0.4402,-0.3095,0,0.040426,87.8
383,38.814,87.3,10.7,1,656,372,196004.66,0.9279,0.4309,-0.236,0.0561,0.040426,89.5
384,38.909,83.0,10.5,1,681,392,192942.9,0.9352,0.4398,-0.2006,0.0858,0.040414,84.0
385,38.999,77.5,11.2,1,723,430,193946.0,0.9328,0.4368,-0.0977,0.1686,0.040414,78.7
386,39.083,83.9,11.8,1,754,465,194485.92,0.9315,0.4353,-0.0319,0.2045,0.040414,86.0
387,39.175,83.9,10.9,1,762,483,193646.11,0.9335,0.4377,0,0.1975,0.040509,84.9
388,39.265,84.1,11.0,1,787,505,196114.55,0.9276,0.4305,0.0364,0.2509,0.040509,86.6
389,39.358,83.8,10.8,1,804,541,198364.06,0.9223,0.424,0.128,0.2709,0.040399,84.9
390,39.449,88.0,11.0,1,810,549,197017.83,0.9255,0.4279,0.1121,0.2706,0.040399,89.2
391,39.544,82.5,10.5,1,831,556,200216.62,0.9181,0.4186,0.126,0.3165,0.040399,84.7
392,39.634,77.7,11.1,1,856,568,204371.94,0.9087,0.4066,0.1573,0.3606,0.04068,78.7
393,39.719,76.5,11.8,1,864,572,206286.02,0.9045,0.401,0.156,0.3575,0.04068,77.6
394,39.802,75.6,12.0,1,877,578,207801.67,0.9012,0.3966,0.1709,0.3825,0.04068,77.8
395,39.886,72.8,12.0,1,889,585,210804.48,0.8947,0.3879,0.1878,0.4009,0.040342,73.7
396,39.965,74.0,12.6,1,895,591,211835.86,0.8925,0.3849,0.1985,0.4042,0.040342,75.9
397,40.047,76.9,12.2,1,908,602,213829.66,0.8884,0.3791,0.2273,0.4307,0.040342,78.7
398,40.132,73.5,11.9,1,912,607,213653.9,0.8887,0.3796,0.2309,0.4289,0.040225,74.6
399,40.212,75.1,12.5,1,915,610,212656.55,0.8908,0.3825,0.2343,0.4325,0.040225,77.5
400,40.295,74.5,12.0,1,916,612,212018.14,0.8921,0.3844,0.2373,0.4322,0.040225,75.3
401,40.376,74.3,12.3,1,918,614,213034.3,0.89,0.3814,0.2415,0.4363,0.040202,75.3
402,40.457,78.6,12.4,1,921,616,214509.19,0.8869,0.3771,0.2455,0.4418,0.040202,81.2
403,40.544,72.9,11.5,1,925,619,216843.16,0.8822,0.3704,0.2533,0.4492,0.040202,73.7
404,40.624,74.5,12.6,1,927,621,218245.94,0.8793,0.3663,0.2559,0.4504,0.040292,75.4
405,40.705,73.8,12.3,1,930,622,219153.78,0.8775,0.3636,0.2568,0.456,0.040292,76.1
406,40.787,74.3,12.2,1,932,625,219759.06,0.8763,0.3619,0.2656,0.4582,0.040292,75.2
407,40.868,71.5,12.3,1,931,625,220202.8,0.8754,0.3606,0.2615,0.4537,0.04047,72.5
408,40.946,75.3,12.8,1,931,628,220923.72,0.874,0.3585,0.2716,0.4547,0.04047,77.6
409,41.03,72.6,12.0,1,932,629,221191.44,0.8734,0.3577,0.2712,0.4572,0.04047,73.5
410,41.109,74.2,12.6,1,931,630,222417.38,0.871,0.3542,0.274,0.4537,0.040034,75.2
411,41.19,70.2,12.4,1,931,630,222198.27,0.8715,0.3548,0.2724,0.4547,0.040034,72.6
412,41.268,72.9,12.8,1,933,631,222614.1,0.8707,0.3536,0.2758,0.4598,0.040034,73.8
413,41.348,72.6,12.5,1,934,631,222572.53,0.8707,0.3537,0.275,0.4604,0.039751,73.5
414,41.427,72.9,12.6,1,932,630,222411.73,0.871,0.3542,0.2714,0.4543,0.039751,75.3
415,41.508,76.8,12.3,1,941,631,224174.12,0.8676,0.3491,0.2761,0.4788,0.039751,77.6
416,41.592,72.3,12.0,1,959,636,227967.23,0.8604,0.3381,0.2921,0.5162,0.039547,73.3
417,41.671,75.9,12.7,1,977,636,230599.7,0.8554,0.3304,0.2854,0.5433,0.039547,78.3
418,41.755,75.0,11.9,1,987,636,230104.75,0.8564,0.3318,0.2854,0.5518,0.039547,75.9
419,41.836,77.2,12.3,1,992,640,226994.1,0.8622,0.3409,0.2987,0.5547,0.039584,78.1
420,41.92,71.8,11.9,1,993,643,226922.19,0.8623,0.3411,0.3039,0.5525,0.039584,74.1
421,42.0,73.1,12.5,1,996,645,224944.97,0.8661,0.3468,0.3077,0.5592,0.038981,74.0
422,42.08,72.9,12.5,1,998,647,222445.61,0.871,0.3541,0.3115,0.5613,0.038981,73.9
423,42.16,75.2,12.5,1,1008,652,216801.55,0.8822,0.3241,0.3256,0.5844,0.038981,77.3
424,42.243,71.2,12.0,1,1012,654,213415.27,0.8892,0.3084,0.3264,0.5853,0.038827,72.2
425,42.321,70.3,12.8,1,1016,657,209663.61,0.8971,0.2906,0.334,0.5916,0.038827,71.4
426,42.398,71.3,13.0,1,1023,660,203507.69,0.9106,0.2639,0.3401,0.6053,0.038827,73.7
427,42.477,71.3,12.6,1,1024,661,200931.03,0.9164,0.2587,0.3396,0.601,0.038827,72.1
428,42.555,72.3,12.8,1,1025,664,198536.03,0.9219,0.2489,0.3489,0.6026,0.038566,73.2
429,42.634,73.4,12.7,1,1020,661,199635.66,0.9194,0.2701,0.3347,0.5889,0.038566,75.7
430,42.715,68.9,12.3,1,1017,660,201975.27,0.9141,0.281,0.335,0.586,0.038566,69.7
431,42.791,69.6,13.2,1,1019,661,203240.31,0.9112,0.2731,0.3397,0.5942,0.038666,70.6
432,42.867,72.5,13.1,1,1018,659,203658.31,0.9103,0.2804,0.3316,0.5897,0.038666,74.9
433,42.948,70.4,12.4,1,1017,658,205341.2,0.9065,0.2854,0.3308,0.588,0.038666,71.3
434,43.025,71.6,13.0,1,1022,663,203380.72,0.9109,0.26,0.3492,0.6019,0.038707,72.6
435,43.103,70.4,12.8,1,1021,663,202971.4,0.9118,0.2629,0.3425,0.5943,0.038707,72.8
436,43.181,69.6,12.8,1,1020,661,203684.67,0.9102,0.2703,0.3356,0.5927,0.038707,70.5
437,43.257,71.4,13.1,1,1020,663,203689.8,0.9102,0.2657,0.3453,0.5938,0.038615,72.4
438,43.336,70.3,12.8,1,1019,663,204243.27,0.909,0.2686,0.3426,0.5912,0.038615,72.6
439,43.414,67.2,12.7,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
440,43.487,71.4,13.7,1,1015,663,207511.31,0.9018,0.2802,0.3425,0.5839,0.038684,72.6
441,43.565,69.6,12.8,1,1013,661,209920.48,0.8966,0.2904,0.3356,0.5808,0.038684,70.7
442,43.642,70.0,13.1,1,1010,660,212650.88,0.8908,0.3011,0.335,0.5751,0.038684,72.2
443,43.72,72.1,12.8,1,1007,659,215410.66,0.8851,0.3114,0.3333,0.5705,0.038406,73.1
444,43.798,72.0,12.7,1,1010,660,215143.34,0.8856,0.3008,0.3379,0.5811,0.038406,73.1
445,43.877,70.1,12.7,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
446,43.953,66.8,13.2,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
447,44.026,71.1,13.8,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
448,44.103,71.6,13.0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
449,44.18,68.3,12.9,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
450,44.254,67.7,13.5,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
451,44.328,67.5,13.6,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
452,44.401,66.2,13.6,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
453,44.473,70.0,13.9,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
454,44.549,76.4,13.2,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
455,44.631,66.2,12.2,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
456,44.703,66.6,13.9,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
457,44.776,65.1,13.7,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
458,44.847,67.8,14.1,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
459,44.921,65.6,13.6,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
460,44.992,67.3,14.0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
461,45.065,67.5,13.7,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
462,45.139,69.1,13.6,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
463,45.214,66.9,13.3,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
464,45.287,69.8,13.8,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
465,45.362,76.6,13.2,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
466,45.445,93.6,12.1,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
467,45.544,86.5,10.1,1,937,672,220426.47,0.875,0.3599,0.3616,0.4641,0.038349,88.8
468,45.639,71.6,10.6,1,920,664,217812.98,0.8802,0.3675,0.3338,0.4208,0.038769,74.0
469,45.718,71.2,12.5,1,912,658,215511.38,0.8849,0.3742,0.324,0.4171,0.038895,73.7
470,45.798,75.6,12.6,1,898,647,214083.36,0.8878,0.3784,0.2956,0.3901,0.038732,78.1
471,45.882,69.8,11.9,1,886,642,210809.69,0.8947,0.3879,0.2921,0.3723,0.038684,72.1
472,45.959,70.8,12.9,1,873,637,208664.64,0.8993,0.3941,0.282,0.3512,0.03854,73.2
473,46.039,72.4,12.6,1,858,635,208520.23,0.8996,0.3945,0.2822,0.3262,0.038274,74.8
474,46.12,73.4,12.4,1,853,637,209228.47,0.8981,0.3925,0.2911,0.3281,0.038387,76.1
475,46.202,71.8,12.2,1,850,642,210656.03,0.895,0.3883,0.3064,0.3252,0.037869,74.2
476,46.282,69.3,12.5,1,845,644,211043.05,0.8942,0.3872,0.306,0.3153,0.03816,71.7
477,46.359,73.5,12.9,1,844,640,210008.23,0.8964,0.3902,0.2898,0.3178,0.038336,75.9
478,46.441,71.3,12.2,1,838,635,209386.48,0.8977,0.392,0.278,0.3035,0.038336,73.7
479,46.52,72.3,12.6,1,831,631,207601.92,0.9016,0.3972,0.271,0.2915,0.038336,73.4
480,46.6,72.8,12.6,1,829,629,205223.6,0.9068,0.4041,0.2701,0.2933,0.037941,73.7
481,46.679,72.5,12.6,1,820,627,204245.22,0.909,0.4069,0.2657,0.2724,0.037941,73.5
482,46.758,74.6,12.6,1,808,628,203304.8,0.9111,0.4097,0.2716,0.2511,0.037941,76.8
483,46.841,71.2,12.1,1,802,630,202403.7,0.9131,0.4123,0.2776,0.2471,0.037735,72.2
484,46.919,70.8,12.8,1,796,632,201580.39,0.915,0.4147,0.2816,0.2377,0.037735,71.9
485,46.996,71.7,12.9,1,790,630,199924.33,0.9187,0.4195,0.2721,0.2285,0.037735,73.9
486,47.076,71.3,12.5,1,784,630,200377.19,0.9177,0.4182,0.2746,0.219,0.037819,72.3
487,47.154,72.4,12.8,1,781,628,199647.86,0.9194,0.4203,0.2679,0.2174,0.037819,73.6
488,47.233,72.3,12.6,1,770,628,198463.94,0.9221,0.4237,0.2705,0.1924,0.037819,74.5
489,47.314,75.0,12.5,1,749,635,200007.89,0.9185,0.4192,0.2959,0.1502,0.03664,75.9
490,47.395,71.2,12.2,1,740,641,198756.45,0.9214,0.4229,0.3068,0.1473,0.03664,72.5
491,47.474,73.5,12.7,1,733,653,199494.27,0.9197,0.4207,0.3391,0.1386,0.03664,75.7
492,47.555,75.8,12.3,1,726,680,204810.05,0.9077,0.4053,0.4238,0.1278,0.030565,76.8
493,47.638,67.7,12.1,1,718,694,210943.92,0.8944,0.3875,0.4346,0.1136,0.030565,69.3
494,47.713,80.6,13.3,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
495,47.8,93.8,11.6,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
496,47.899,67.3,10.0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
497,47.972,67.1,13.7,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
498,48.045,61.4,13.7,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
499,48.112,60.7,14.9,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
500,48.179,60.4,15.1,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
501,48.245,58.6,15.1,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
502,48.309,63.4,15.5,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
503,48.378,63.6,14.5,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
504,48.448,85.3,14.4,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
505,48.539,59.2,11.0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
506,48.604,59.0,15.4,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
507,48.668,62.0,15.5,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
508,48.736,65.6,14.8,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
509,48.808,64.7,14.0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
510,48.878,60.4,14.2,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
511,48.947,57.8,14.6,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
512,49.01,61.7,15.7,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
513,49.078,61.8,14.8,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
514,49.145,57.3,14.8,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
515,49.209,57.4,15.8,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
516,49.272,61.6,15.8,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
517,49.339,62.3,14.8,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
518,49.408,61.5,14.7,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
519,49.475,58.2,14.8,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
520,49.539,65.2,15.6,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
521,49.61,77.1,14.1,1,845,693,227187.34,0.8618,0.3403,0.4298,0.3203,0.013946,78.9
522,49.695,76.8,11.8,1,844,677,226801.58,0.8626,0.3414,0.3736,0.3178,0.015958,79.1
523,49.78,74.5,11.8,1,838,655,227201.72,0.8618,0.3403,0.3291,0.3037,0.010833,77.0
524,49.862,72.8,12.1,1,844,660,231216.61,0.8543,0.3286,0.3574,0.3245,0.018968,75.2
